date,blt,db,meitan,day,rs,ss,ds,epu,cpind,cphb,var1,vix,wti,shibor,er,stock
2019-4-30,72.57,71.73,647,30-Apr-19,-0.45295,1.05642,-0.60307,104.14,22.131676,29.1,2019-4-30,13.12,63.91,2.09,6.74,0.52
2019-5-6,,69.27,647,6-May-19,16.7757,0.022875,2.21338,53.32,20.948948,32.78,2019-5-6,15.44,62.25,1.64,6.77,-5.58
2019-5-7,70.88,70.39,647,7-May-19,23.2301,-1.25229,2.07641,91.31,20.915205,31.95,2019-5-7,19.32,61.4,1.5,6.76,0.69
2019-5-8,71.25,69.41,645,8-May-19,2.20775,0.830827,0.612709,53.31,18.411589,31.35,2019-5-8,19.4,62.12,2,6.77,-1.12
2019-5-9,70.62,69.25,645,9-May-19,-1.04891,-0.273058,-0.651589,73.5,25.427314,32.32,2019-5-9,19.1,61.7,2,6.82,-1.48
2019-5-10,71.89,70.35,645,10-May-19,-17.1921,-0.066473,-1.70446,73.86,22.856216,33.86,2019-5-10,16.04,61.66,1.89,6.81,3.1
2019-5-13,73.62,71.08,645,13-May-19,23.5955,0.00956,0.964017,116.73,15.454078,32.02,2019-5-13,20.55,61.04,2.15,6.87,-1.21
2019-5-14,72.7,69.72,645,14-May-19,-10.9382,0.1267,0.282179,55.14,22.728354,32.05,2019-5-14,18.06,61.78,2.4,6.89,-0.69
2019-5-15,73.77,70.55,645,15-May-19,-9.88554,0.365552,-0.96605,83.32,23.091126,33.39,2019-5-15,16.44,62.02,2.52,6.87,1.91
2019-5-16,74.7,72.22,645,16-May-19,-7.91933,0.642286,0.116741,426.68,22.665991,34.45,2019-5-16,15.29,62.87,2.29,6.88,0.58
2019-5-17,73.82,72.45,645,17-May-19,3.55326,1.07445,-1.28279,88.63,26.011648,34.64,2019-5-17,15.96,62.76,2.4,6.91,-2.48
2019-5-20,,,644,20-May-19,2.25284,0.690117,-0.002981,84.53,22.691565,35.23,2019-5-20,16.31,63.1,2.3,6.91,-0.41
2019-5-21,72.85,71.67,643,21-May-19,-8.64675,-1.54944,0.884898,197.62,26.774266,35.42,2019-5-21,14.95,62.99,2.75,6.92,1.23
2019-5-22,71.83,71.24,643,22-May-19,-2.18569,-0.272363,-3.12384,156.55,23.117075,35.49,2019-5-22,14.75,61.42,2.65,6.9,-0.49
2019-5-23,68.49,69.19,643,23-May-19,13.2496,-2.40615,-3.1884,99.89,24.207766,36.07,2019-5-23,16.92,57.91,2.58,6.92,-1.36
2019-5-24,68.5,66.74,641,24-May-19,-5.69919,1.42483,-0.828359,104.74,21.652478,36.85,2019-5-24,15.85,58.63,2.34,6.91,0.02
2019-5-28,70.52,68.41,634,28-May-19,9.39838,1.22579,0.425055,90.16,20.624935,38.85,2019-5-28,17.5,59.14,5.9,6.91,0.61
2019-5-29,69.62,67.36,629,29-May-19,2.94399,-0.571123,0.270805,90.25,23.125533,44.84,2019-5-29,17.9,58.81,5.9,6.91,0.16
2019-5-30,68.16,67.15,624,30-May-19,-3.06431,-2.04836,-2.63126,183.93,21.485349,46.23,2019-5-30,17.3,56.59,2.03,6.91,-0.31
2019-5-31,65.61,63.81,622,31-May-19,7.72105,-4.59171,-0.587256,50.15,14.564389,51.22,2019-5-31,18.71,53.5,2.19,6.9,-0.24
2019-6-3,63.34,60.16,620,3-Jun-19,1.55347,-1.36772,1.27074,288.05,17.532086,54.64,2019-6-3,18.86,53.25,2.15,6.91,-0.3
2019-6-4,63.7,60.05,620,4-Jun-19,-10.164,-0.17718,0.76134,89.45,8.8199596,47.45,2019-6-4,16.97,53.48,1.72,6.91,-0.96
2019-6-5,,,620,5-Jun-19,-5.92684,-1.41291,-3.18035,220.04,15.912987,52.41,2019-6-5,16.09,51.68,7.98,6.91,-0.03
2019-6-6,62.44,59.33,620,6-Jun-19,-1.47899,0.796957,1.03813,188.19,15.178361,46.24,2019-6-6,15.93,52.59,1.6,6.92,-1.18
2019-6-10,64.42,61.89,620,10-Jun-19,-2.18658,-1.4346,-0.150313,155.07,18.610558,41.09,2019-6-10,15.94,53.26,1.9,6.93,0.86
2019-6-11,64.15,61.53,620,11-Jun-19,0.039689,-0.141378,0.177785,90.87,13.896279,36.98,2019-6-11,15.99,53.27,7.98,6.91,2.58
2019-6-12,62.35,59.88,620,12-Jun-19,-0.62968,-2.45561,-2.17069,97.5,19.893019,34.22,2019-6-12,15.91,51.14,2.2,6.92,-0.56
2019-6-13,62.87,60.3,620,13-Jun-19,-0.749735,0.848587,1.63046,131.32,14.214965,30.59,2019-6-13,15.82,52.28,1.92,6.92,0.05
2019-6-14,63.09,59.89,620,14-Jun-19,-3.67766,1.51285,-1.76284,139.87,23.726399,30.14,2019-6-14,15.28,52.51,1.72,6.92,-0.99
2019-6-17,62.67,60.75,619,17-Jun-19,-0.018592,-2.01481,1.12362,234.62,23.60918,29.68,2019-6-17,15.35,51.93,2.2,6.93,0.2
2019-6-18,63.08,59.89,619,18-Jun-19,-1.54971,2.21745,1.74412,173.41,20.443053,33.55,2019-6-18,15.15,53.9,1.7,6.93,0.09
2019-6-19,62.59,61.19,619,19-Jun-19,-5.93131,0.04128,-0.994445,94.44,22.4902,37.24,2019-6-19,14.33,53.76,1.65,6.9,0.96
2019-6-20,64.97,62.59,619,20-Jun-19,2.10685,2.90173,3.16024,96.46,22.019964,41.1,2019-6-20,14.75,56.65,1.25,6.85,2.38
2019-6-21,66.03,64.2,625,21-Jun-19,4.10127,0.950706,0.901866,160.6,19.469403,36.96,2019-6-21,15.4,57.43,1.2,6.88,0.5
2019-6-24,64.91,63.99,627,24-Jun-19,-0.88905,1.79623,-1.37248,118.88,20.911798,36.65,2019-6-24,15.26,57.9,1.2,6.88,0.21
2019-6-25,65.97,63.35,628,25-Jun-19,6.16304,0.259744,0.082827,244.36,24.904389,36.3,2019-6-25,16.28,57.83,1.02,6.88,-0.87
2019-6-26,66.69,64.26,630,26-Jun-19,-0.134729,0.222985,3.05367,200.3,14.38941,36.3,2019-6-26,16.21,59.38,0.99,6.89,-0.19
2019-6-27,66.33,64.67,632,27-Jun-19,-2.53857,0.794133,-1.18638,198.41,16.524674,38.88,2019-6-27,15.82,59.43,6.5,6.88,0.69
2019-6-28,66.39,65.04,636,28-Jun-19,-5.10545,-2.45992,0.534821,169.12,19.7206,36.69,2019-6-28,15.08,58.47,1.37,6.87,-0.6
2019-7-1,64.97,64.94,639,1-Jul-19,-7.60157,0.985123,-0.682696,103.41,27.321802,38.03,2019-7-1,14.06,59.09,1.06,6.84,2.22
2019-7-2,62.69,63.41,642,2-Jul-19,-9.31285,-2.23246,-4.38305,135.84,26.519212,37.51,2019-7-2,12.93,56.25,1.2,6.88,-0.03
2019-7-3,63.27,60.65,642,3-Jul-19,-4.08214,1.7587,-0.223452,148,25.116855,37.78,2019-7-3,12.57,57.34,1.25,6.88,-0.94
2019-7-5,64.6,61.89,641,5-Jul-19,4.48497,0.178859,1.57223,93.18,8.9174984,38.98,2019-7-5,13.28,57.51,1.12,6.88,0.19
2019-7-8,65.07,63.3,637,8-Jul-19,4.65536,0.461726,0.165428,109.09,34.753407,38.8,2019-7-8,13.96,57.66,1.44,6.88,-2.58
2019-7-9,64.45,62.7,634,9-Jul-19,0.729297,0.172442,0.196144,110.74,26.187423,39.52,2019-7-9,14.09,57.83,1.78,6.88,-0.18
2019-7-10,66.66,63.85,631,10-Jul-19,-8.23654,3.28319,0.591889,92.14,22.464916,40.09,2019-7-10,13.03,60.43,1.81,6.88,-0.44
2019-7-11,67.46,66.18,629,11-Jul-19,-1.94241,-0.210578,-0.438627,80.1,41.60465,42.59,2019-7-11,12.93,60.2,2,6.87,0.08
2019-7-12,67.09,65.86,627,12-Jul-19,-5.07019,-0.301547,-0.118159,87.01,29.67374,38.88,2019-7-12,12.39,60.21,2.25,6.88,0.44
2019-7-15,66.83,65.19,625,15-Jul-19,1.20547,0.460722,-1.848,86.33,24.848923,38.6,2019-7-15,12.68,59.58,2.62,6.88,0.4
2019-7-16,66.14,64.71,622,16-Jul-19,0.748556,-2.49002,-1.0515,185.41,33.567948,38.44,2019-7-16,12.86,57.62,6,6.88,-0.16
2019-7-17,63.86,63.2,619,17-Jul-19,7.62662,-0.290178,-0.794735,266.41,37.265647,39.13,2019-7-17,13.97,56.78,2.75,6.88,-0.2
2019-7-18,61.3,62.16,618,18-Jul-19,-3.2129,-2.83725,-0.093215,88.31,29.941197,39.08,2019-7-18,13.53,55.3,2.78,6.88,-1.04
2019-7-19,61.27,61.54,617,19-Jul-19,5.81433,-0.239653,1.60325,169.74,39.796111,38.37,2019-7-19,14.45,55.63,2.5,6.88,0.79
2019-7-22,62.71,62.71,617,22-Jul-19,-6.61474,1.15613,-0.804971,129.62,30.773091,38.88,2019-7-22,13.53,56.22,2.2,6.88,-1.27
2019-7-23,62.81,62.2,617,23-Jul-19,-8.01578,0.859412,-0.666195,275.21,33.317792,39.07,2019-7-23,12.61,56.77,2.56,6.88,0.45
2019-7-24,63.92,63.17,617,24-Jul-19,-5.62053,-1.904,-0.16452,140.25,27.32501,39.02,2019-7-24,12.07,55.88,2.5,6.87,0.8
2019-7-25,63.43,63.01,617,25-Jul-19,4.19206,1.82785,-1.64012,117.92,37.776517,38.55,2019-7-25,12.74,56.02,2.4,6.88,0.48
2019-7-26,62.28,62.81,617,26-Jul-19,-5.12411,0.870919,-1.23394,76.58,34.0961,38.51,2019-7-26,12.16,56.2,2.63,6.88,0.24
2019-7-29,62.45,62.5,617,29-Jul-19,4.20309,1.8216,-0.435315,116.46,28.265879,38.18,2019-7-29,12.83,56.87,2.65,6.89,-0.12
2019-7-30,63.05,63.6,619,30-Jul-19,7.85203,-0.300666,3.74557,84.28,36.764298,38.58,2019-7-30,13.94,58.05,2.62,6.88,0.39
2019-7-31,63.91,64.55,619,31-Jul-19,14.5255,0.541563,1.85458,74.6,22.73303,40.44,2019-7-31,16.12,58.58,7.5,6.89,-0.67
2019-8-1,62.57,63.03,618,1-Aug-19,11.0921,-5.34759,-2.64099,124.8,31.126178,38.76,2019-8-1,17.87,53.95,2.78,6.9,-0.81
2019-8-2,61.25,60.35,616,2-Aug-19,-0.622682,4.23654,-1.51914,130.05,38.834383,38.66,2019-8-2,17.61,55.66,2.62,6.94,-1.41
2019-8-5,59.74,59.85,614,5-Aug-19,33.47,0.588877,0.229458,262.31,44.143687,38.13,2019-8-5,24.59,54.69,2.5,7.04,-1.62
2019-8-6,58.8,58.71,612,6-Aug-19,-16.7598,-1.01069,-2.87501,357.08,33.281604,37.86,2019-8-6,20.17,53.63,7,7.03,-1.56
2019-8-7,55.24,57.87,610,7-Aug-19,-3.98751,-3.91274,-0.60379,233.23,8.9254939,37.63,2019-8-7,19.49,51.09,2.22,7.04,-0.32
2019-8-8,56.52,56.8,609,8-Aug-19,-14.0599,0.805628,1.14775,152.45,14.515159,38.29,2019-8-8,16.91,52.54,2.4,7.04,0.93
2019-8-9,56.8,,607,9-Aug-19,5.22857,4.94402,0.197823,189.03,11.918231,37.82,2019-8-9,17.97,54.5,2.6,7.05,-0.71
2019-8-12,,,605,12-Aug-19,16.5056,1.5535,0.596029,144.51,19.283622,36.63,2019-8-12,21.09,54.93,2.8,7.07,1.45
2019-8-13,60.47,57.98,604,13-Aug-19,-16.937,3.43204,-1.11583,182.33,20.375523,35.63,2019-8-13,17.52,57.1,2.68,7.07,-0.63
2019-8-14,57.99,59.68,602,14-Aug-19,22.2872,-0.457024,-1.53295,175.82,25.117217,32.66,2019-8-14,22.1,55.23,2.75,7.02,0.42
2019-8-15,57.62,58.31,602,15-Aug-19,-2.16508,-0.469604,-0.15256,267.82,11.065886,33.02,2019-8-15,21.18,54.47,2.7,7.03,0.25
2019-8-16,58.23,58.18,603,16-Aug-19,-13.222,-0.023575,0.777714,114.7,9.9285735,32.95,2019-8-16,18.47,54.87,2.55,7.04,0.29
2019-8-19,59.12,58.38,606,19-Aug-19,-9.57139,0.271777,1.77456,123.12,23.772172,33.32,2019-8-19,16.88,56.21,2.7,7.04,2.1
2019-8-20,59.27,59.21,607,20-Aug-19,3.02787,1.69047,-0.214176,138.26,12.183213,33.5,2019-8-20,17.5,56.34,2.4,7.06,-0.11
2019-8-21,60.83,60.18,609,21-Aug-19,-9.92774,-1.31895,-0.818723,90.68,24.143018,33.1,2019-8-21,15.8,55.68,2.58,7.06,0.01
2019-8-22,59.89,60.54,609,22-Aug-19,4.64641,0.128009,-0.502061,164.14,33.500641,34.5,2019-8-22,16.68,55.35,2.4,7.09,0.11
2019-8-23,58.92,59.63,609,23-Aug-19,17.7661,0.746847,-2.01073,166.65,25.583841,35.16,2019-8-23,19.87,54.17,2.59,7.08,0.49
2019-8-26,58.74,58.57,609,26-Aug-19,-1.27609,-1.34137,0.30278,150.65,22.577825,35.89,2019-8-26,19.32,53.64,2.64,7.15,-1.17
2019-8-27,58.56,58.2,608,27-Aug-19,5.28131,3.12417,-0.472494,142.26,37.264627,34.98,2019-8-27,20.31,54.93,2.7,7.17,1.35
2019-8-28,60.45,59,606,28-Aug-19,-4.02356,-0.26035,1.87391,129.4,25.842267,35.08,2019-8-28,19.35,55.78,2.1,7.16,-0.29
2019-8-29,60.51,59.3,605,29-Aug-19,-7.7822,-0.007547,1.33509,211.7,26.186582,34.67,2019-8-29,17.88,56.71,2.1,7.15,-0.1
2019-8-30,59.17,59.6,605,30-Aug-19,5.65138,-2.69351,0.281263,112.31,32.822627,34.74,2019-8-30,18.98,55.1,2.65,7.15,-0.16
2019-9-3,58.05,56.45,604,3-Sep-19,4.18478,-1.68741,-0.186226,147.48,15.073326,34.4,2019-9-3,19.66,53.94,2.55,7.18,0.21
2019-9-4,60.74,56.69,604,4-Sep-19,-11.9486,2.95277,0.413976,61.83,15.037805,33.71,2019-9-4,17.33,56.26,2.44,7.15,0.93
2019-9-5,62.61,58.5,605,5-Sep-19,-6.9688,-0.77315,0.36963,213.22,19.794548,33.98,2019-9-5,16.27,56.3,2.54,7.15,0.96
2019-9-6,61.33,59.24,608,6-Sep-19,-8.6421,0.582852,-1.11987,153.88,15.73006,33.2,2019-9-6,15,56.52,2.6,7.12,0.46
2019-9-9,63.86,60.1,610,9-Sep-19,0.954119,0.285055,4.14005,111.91,12.880756,34.07,2019-9-9,15.27,57.85,2.5,7.13,0.84
2019-9-10,64.69,61.02,610,10-Sep-19,-0.651353,-1.02514,1.71326,99.57,13.122495,32.92,2019-9-10,15.2,57.4,2.55,7.1,-0.12
2019-9-11,63.07,60.85,610,11-Sep-19,-4.26174,-3.3355,0.08937,167.99,16.453858,32.45,2019-9-11,14.61,55.75,2.45,7.12,-0.41
2019-9-12,60.82,59.3,610,12-Sep-19,-3.33426,0.044253,-1.93567,101.33,14.7589,32.22,2019-9-12,14.22,55.09,2.37,7.09,0.75
2019-9-16,68.19,63.85,610,16-Sep-19,5.77213,9.33464,7.55538,97.36,12.703901,32.98,2019-9-16,14.67,62.9,2.35,7.06,-0.02
2019-9-17,65.94,67.84,611,17-Sep-19,-1.57969,-3.3543,-3.3465,145.62,15.450124,32.93,2019-9-17,14.44,59.34,2.57,7.09,-1.74
2019-9-18,64.51,63.45,611,18-Sep-19,-3.94604,-1.31818,-1.40853,106.55,13.445493,32.16,2019-9-18,13.95,58.11,2.4,7.09,0.25
2019-9-19,64.5,63.2,611,19-Sep-19,-0.015362,1.21571,-0.110502,52.02,12.573839,31.7,2019-9-19,14.05,58.13,2.9,7.1,0.46
2019-9-20,64.6,64.31,611,20-Sep-19,8.18492,-0.55304,1.38612,78.11,20.16122,31,2019-9-20,15.32,58.09,2.77,7.09,0.24
2019-9-23,64.31,63.56,611,23-Sep-19,-2.45039,1.56612,0.249672,68.07,11.559627,32.64,2019-9-23,14.91,58.64,2.76,7.13,-0.98
2019-9-24,64.03,63.44,611,24-Sep-19,12.9479,-0.41462,0.240861,104.14,12.79886,32.83,2019-9-24,17.05,57.29,2.36,7.11,0.28
2019-9-25,62.28,61.55,611,25-Sep-19,-5.7716,-1.60676,-0.33698,54.9,21.415974,32.3,2019-9-25,15.96,56.49,2.25,7.12,-1
2019-9-26,62.22,61.85,611,26-Sep-19,0.195666,1.13758,-1.64806,29.1,18.948349,32.96,2019-9-26,16.07,56.41,1.65,7.13,-0.89
2019-9-27,62.78,62.33,611,27-Sep-19,6.80625,-1.21742,1.05081,62.96,26.361898,31.93,2019-9-27,17.22,55.91,1.33,7.12,0.11
2019-9-30,61.09,61.2,611,30-Sep-19,-5.37723,-2.60613,-1.50177,179.91,29.03136,31.95,2019-9-30,16.24,54.07,2.84,7.14,-0.92
2019-10-8,58.46,58.26,611,8-Oct-19,13.113,0.79529,-0.061331,38.06,35.233416,32.01,2019-10-8,20.28,52.63,2.5,7.13,0.29
2019-10-9,59.77,57.7,609,9-Oct-19,-7.13515,-0.879419,0.301188,109.5,13.623327,31.48,2019-10-9,18.64,52.59,2.4,7.13,0.39
2019-10-10,59.1,57.74,608,10-Oct-19,-6.08219,0.666636,0.837339,139.06,15.310705,32.37,2019-10-10,17.57,53.55,4.5,7.12,0.78
2019-10-11,60.92,60.45,607,11-Oct-19,-12.2802,1.22126,-0.072193,61.96,20.325941,32.17,2019-10-11,15.58,54.7,1.91,7.1,0.88
2019-10-14,59.24,60.08,605,14-Oct-19,-7.65753,-0.727404,-1.23167,118.28,10.858629,32.13,2019-10-14,14.57,53.59,2.5,7.07,1.15
2019-10-15,59.42,59.45,604,15-Oct-19,-8.17666,-1.16615,0.133788,122.15,11.806885,31.32,2019-10-15,13.54,52.81,2.7,7.08,-0.56
2019-10-16,59.45,58.76,603,16-Oct-19,-0.039528,2.2012,-1.52495,124.59,17.309702,31.95,2019-10-16,13.68,53.36,2.69,7.1,-0.41
2019-10-17,59,59.27,602,17-Oct-19,0.261048,0.908833,0.19113,41.11,17.141412,32.59,2019-10-17,13.79,53.93,2.62,7.08,-0.05
2019-10-18,59.77,59.71,599,18-Oct-19,2.7809,0.487587,-0.739734,153.41,19.053436,33.06,2019-10-18,14.25,53.78,2.62,7.08,-1.32
2019-10-21,58.92,59.58,598,21-Oct-19,-2.02951,-2.24144,1.51541,63.18,21.004985,32.16,2019-10-21,14,53.31,2.7,7.07,0.05
2019-10-22,60.52,59.16,597,22-Oct-19,2.63069,0.23228,1.9516,81.54,15.1354,32.2,2019-10-22,14.46,54.16,2.7,7.08,0.5
2019-10-23,60.63,59.67,595,23-Oct-19,-3.39215,2.64038,0.465903,123.79,13.52248,32.37,2019-10-23,14.01,55.97,2.55,7.07,-0.43
2019-10-24,61.59,61.01,594,24-Oct-19,-2.84891,0.918616,0.544539,71.85,12.59561,31.23,2019-10-24,13.71,56.23,2.48,7.07,-0.02
2019-10-25,61.88,61.45,593,25-Oct-19,-8.7541,0.008739,0.079039,143.31,13.946962,32.23,2019-10-25,12.65,56.66,2.51,7.07,0.48
2019-10-28,61.88,61.45,592,28-Oct-19,2.29074,-0.438889,0.142066,44.46,11.598414,31.58,2019-10-28,13.11,55.81,2.47,7.06,0.85
2019-10-29,61.1,60.99,591,29-Oct-19,0.17698,-1.63706,1.45986,138.07,14.577337,30.24,2019-10-29,13.2,55.54,7,7.06,-0.87
2019-10-30,60.11,61.31,588,30-Oct-19,-7.43777,1.73131,-4.08033,73.65,24.03802,30.53,2019-10-30,12.33,55.06,2.3,7.06,-0.5
2019-10-31,59.22,61.05,585,31-Oct-19,5.70281,-1.53606,0.428837,221.83,26.281489,30.06,2019-10-31,13.22,54.18,2.5,7.04,-0.35
2019-11-1,60.34,58.7,580,1-Nov-19,-7.48824,2.05722,2.5847,71.32,11.363555,29.5,2019-11-1,12.3,56.2,2.3,7.04,1
2019-11-4,62.52,60.7,577,4-Nov-19,2.94249,-1.49141,2.93482,105.85,13.74972,29.95,2019-11-4,12.83,56.54,2,7.03,0.58
2019-11-5,62.67,61.31,574,5-Nov-19,1.55931,1.10474,0.25951,89.42,13.66047,29.69,2019-11-5,13.1,57.23,1.87,7,0.54
2019-11-6,62.1,61.52,572,6-Nov-19,-4.28718,0.57889,-3.17109,98.78,14.848154,29.44,2019-11-6,12.62,56.35,1.9,7,-0.43
2019-11-7,62.53,61.15,572,7-Nov-19,-0.144078,-0.319871,2.16717,305.3,15.799692,29.67,2019-11-7,12.73,57.15,1.91,6.99,0
2019-11-8,61.67,60.85,572,8-Nov-19,-6.05778,0.223221,-0.705576,58.62,13.715027,29.14,2019-11-8,12.07,57.24,7,6.99,-0.49
2019-11-11,62.35,61.12,572,11-Nov-19,3.77187,0.011094,-0.529402,137.09,15.582161,28.89,2019-11-11,12.69,56.86,1.9,7.01,-1.83
2019-11-12,62.31,62.11,572,12-Nov-19,-0.579616,0.264957,-0.561321,69.54,13.411568,27.18,2019-11-12,12.68,56.8,2.38,7,0.17
2019-11-13,62.22,61.45,572,13-Nov-19,1.72129,1.40844,-0.946001,83.31,17.217118,30.46,2019-11-13,13,57.12,2.6,7.02,-0.33
2019-11-14,62.4,62.51,572,14-Nov-19,-0.180364,-0.511117,-0.18089,141.28,21.828812,29.82,2019-11-14,13.05,56.77,3,7.02,0.16
2019-11-15,63.19,61.91,572,15-Nov-19,-8.64379,1.22106,-0.31252,275.35,28.47642,29.36,2019-11-15,12.05,57.72,2.75,7.01,-0.64
2019-11-18,62.41,62.8,571,18-Nov-19,1.94492,0.199997,-1.59046,149.61,27.392069,29.34,2019-11-18,12.46,57.05,2.7,7.01,0.62
2019-11-19,62.03,61.81,571,19-Nov-19,2.49874,-1.82004,-1.65261,73.81,24.443459,27.95,2019-11-19,12.86,55.21,2.29,7.02,0.85
2019-11-20,63.69,60.42,571,20-Nov-19,-1.16858,2.48412,1.00551,89.21,35.389018,26.83,2019-11-20,12.78,57.11,1.7,7.04,-0.78
2019-11-21,64.42,62.1,571,21-Nov-19,1.91496,1.33799,1.6949,45.02,26.129285,25.3,2019-11-21,13.13,58.58,1.85,7.04,-0.25
2019-11-22,64.4,63.78,571,22-Nov-19,-6.73173,-0.724875,-1.54075,100.3,27.432369,25.45,2019-11-22,12.34,57.77,1.7,7.04,-0.63
2019-11-25,64.58,63.4,571,25-Nov-19,-5.10429,-0.013495,0.019102,67.59,27.20193,25.23,2019-11-25,11.87,58.01,2.22,7.03,0.72
2019-11-26,65.01,63.06,571,26-Nov-19,-4.04155,2.15279,-2.29935,175.28,32.037183,25.28,2019-11-26,11.54,58.41,2.2,7.04,0.03
2019-11-27,64.97,63.64,571,27-Nov-19,0.573333,-0.936076,0.563601,102.47,18.648865,25.14,2019-11-27,11.75,58.11,2.24,7.03,-0.13
2019-11-29,62.98,63.85,571,29-Nov-19,6.24436,-3.66752,-0.252604,69.18,9.8228497,24.89,2019-11-29,12.62,55.17,2.35,7.03,-0.61
2019-12-2,63.58,60.8,571,2-Dec-19,16.3121,0.946474,2.16685,117.54,24.833495,24.6,2019-12-2,14.91,55.96,2.1,7.04,0.13
2019-12-3,63.3,61.01,571,3-Dec-19,7.49786,1.62422,-1.05793,56.29,25.440276,25.43,2019-12-3,15.96,56.1,2.2,7.05,0.31
2019-12-4,65.41,61.09,571,4-Dec-19,-7.21916,2.53671,1.22574,77.17,25.115999,25.11,2019-12-4,14.8,58.43,2.07,7.07,-0.23
2019-12-5,66.11,62.7,571,5-Dec-19,-2.68719,0.735371,-1.23336,93.43,23.599438,24.93,2019-12-5,14.52,58.43,2.96,7.04,0.74
2019-12-6,66.89,63.01,570,6-Dec-19,-6.94641,-0.705293,1.86859,139.67,25.478017,25.33,2019-12-6,13.62,59.2,2.11,7.03,0.43
2019-12-9,66.88,63.7,570,9-Dec-19,14.2491,-0.389236,1.46622,113.36,25.920693,25.37,2019-12-9,15.86,59.02,2.1,7.04,0.08
2019-12-10,66.56,63.81,570,10-Dec-19,-0.415006,0.034837,0.359943,168.9,26.263608,25.45,2019-12-10,15.68,59.24,2,7.04,0.1
2019-12-11,65.44,63.74,570,11-Dec-19,-4.70745,-0.421279,-0.991457,196.58,26.936622,26.74,2019-12-11,14.99,58.76,2.15,7.04,0.24
2019-12-12,66.84,63.96,570,12-Dec-19,-7.85119,-0.955907,1.33741,57.48,26.346386,27.11,2019-12-12,13.94,59.18,1.95,7.03,-0.3
2019-12-13,67.69,64.94,570,13-Dec-19,-10.841,2.54716,-2.43619,230.86,26.448924,26.96,2019-12-13,12.63,60.07,4,6.98,1.78
2019-12-16,67.95,65.5,570,16-Dec-19,-5.37073,-1.30818,1.41653,101.02,26.125231,27.15,2019-12-16,12.14,60.21,2.5,7,0.56
2019-12-17,68.36,65.64,570,17-Dec-19,0.048185,0.549209,0.812701,88.91,25.897213,27.14,2019-12-17,12.29,60.94,3.4,7,1.27
2019-12-18,68.56,66.1,570,18-Dec-19,1.51842,-0.411315,0.622156,107.7,26.596298,26.93,2019-12-18,12.58,60.93,2.48,7,-0.18
2019-12-19,68.47,66.46,570,19-Dec-19,-1.30034,0.116979,0.216437,61.94,21.969047,27.09,2019-12-19,12.5,61.18,2.1,7.01,0
2019-12-20,67.47,66.91,571,20-Dec-19,-0.772781,-1.75341,0.579927,39.6,24.509633,26.52,2019-12-20,12.51,60.44,2.7,7.01,-0.4
2019-12-23,67.83,66.15,572,23-Dec-19,-0.021965,-1.09898,1.54171,139.58,24.230307,26.48,2019-12-23,12.61,60.52,2.4,7.01,-1.4
2019-12-24,68.63,66.74,573,24-Dec-19,-0.276425,0.825911,0.126638,81.13,25.935036,26.39,2019-12-24,12.67,61.11,1.12,7.01,0.67
2019-12-26,68.63,67.45,574,26-Dec-19,-0.912395,0.928296,-0.119684,112.08,27.069958,26.61,2019-12-26,12.65,61.68,1.8,7,0.85
2019-12-27,69.36,67.9,575,27-Dec-19,5.18565,0.615601,-0.229936,74.37,26.984181,27.09,2019-12-27,13.43,61.72,1.1,7,-0.08
2019-12-30,68.37,67.8,577,30-Dec-19,9.5828,0.025238,0.787869,67.16,26.501109,27.31,2019-12-30,14.82,61.68,1.3,6.99,1.16
2019-12-31,66.76,67.26,578,31-Dec-19,-7.01398,-1.73303,0.209865,56.36,26.935062,26.6,2019-12-31,13.78,61.06,1.69,6.97,0.33
2020-1-2,66.77,65.66,578,2-Jan-20,-10.94,0.21765,-1.12444,231.92,21.974913,26.52,2020-1-2,12.47,61.18,1.2,6.96,1.15
2020-1-3,68.34,67.81,578,3-Jan-20,10.2627,2.75277,1.29932,151.95,18.229982,27.88,2020-1-3,14.02,63.05,1.18,6.97,-0.05
2020-1-6,69.96,69.6,578,6-Jan-20,-1.06079,-0.540104,1.00199,83.8,16.317845,28.8,2020-1-6,13.85,63.27,1,6.97,-0.01
2020-1-7,68.89,68.37,579,7-Jan-20,-1.00473,-1.64677,0.819903,188.03,27.496243,27.41,2020-1-7,13.79,62.7,1.2,6.94,0.69
2020-1-8,67.51,69.26,581,8-Jan-20,-3.0749,-2.82094,-3.18644,69.11,24.813808,27.53,2020-1-8,13.45,59.61,1.55,6.94,-1.22
2020-1-9,66.39,66.45,583,9-Jan-20,-7.77669,-0.613057,-0.112096,107.91,26.934106,25.52,2020-1-9,12.54,59.56,1.69,6.93,0.91
2020-1-10,66.42,65.9,583,10-Jan-20,-1.08423,-0.200718,-1.00143,146.02,28.70796,28.74,2020-1-10,12.56,59.04,1.77,6.93,-0.08
2020-1-13,64.16,65.65,584,13-Jan-20,-2.75626,-1.08926,-1.00316,119.15,28.129161,26.35,2020-1-13,12.32,58.08,2.2,6.89,0.75
2020-1-14,64.59,64.89,584,14-Jan-20,-0.413733,-0.349606,0.705796,72.27,28.544016,28.93,2020-1-14,12.39,58.23,2.82,6.89,-0.28
2020-1-15,63.43,64.59,584,15-Jan-20,-0.579311,-0.068984,-0.925003,68.81,27.364578,27.38,2020-1-15,12.42,57.81,2.67,6.89,-0.54
